"address","address_lat","address_lng","nearest_mrt_name","distance_to_nearest_mrt"
"7 COMMONWEALTH AVENUE",1.3062823,103.7947122,"Buona Vista",636
"7 COMMONWEALTH AVENUE",1.3062823,103.7947122,"Buona Vista",636
"7 COMMONWEALTH AVENUE",1.3062823,103.7947122,"Buona Vista",636
"14 DOVER CLOSE EAST",1.3057307,103.7854574,"Buona Vista",882
"12 DOVER CLOSE EAST",1.3050023,103.785551,"Buona Vista",875
"26 DOVER CRESCENT",1.3060032,103.7815558,"Dover",948
"27 DOVER CRESCENT",1.3054926,103.7812842,"Dover",1014
"7 GHIM MOH ROAD",1.3113861,103.78726,"Buona Vista",795
"13 GHIM MOH ROAD",1.3097655,103.7891615,"Buona Vista",435
"8 GHIM MOH ROAD",1.3106502,103.7876226,"Buona Vista",686
"14 GHIM MOH ROAD",1.3088767,103.7891726,"Buona Vista",423
"30 HOLLAND CLOSE",1.3077698,103.7967133,"Holland Village",585
"3 HOLLAND CLOSE",1.3082389,103.7965162,"Holland Village",397
"20 HOLLAND DRIVE",1.3105347,103.7923368,"Buona Vista",644
"21 HOLLAND DRIVE",1.3110644,103.7924212,"Holland Village",582
"146 MEI LING STREET",1.2940609,103.8045099,"Queenstown",526
"19 QUEEN'S CLOSE",1.2925122,103.8002085,"Queenstown",1110
"81 STRATHMORE AVENUE",1.2946033,103.809192,"Queenstown",603
"148 MEI LING STREET",1.2945241,103.8044041,"Queenstown",685
"150 MEI LING STREET",1.2949799,103.8036496,"Queenstown",453
"130B CANBERRA CRESCENT",1.4443594,103.8320871,"Canberra Station (NS12)",744
"130A CANBERRA CRESCENT",1.444703,103.8318826,"Canberra Station (NS12)",727
"129B CANBERRA STREET",1.4451606,103.8330834,"Canberra Station (NS12)",805
"104D CANBERRA STREET",1.4498474,103.8325844,"Canberra Station (NS12)",1072
"104B CANBERRA STREET",1.4500693,103.8314609,"Canberra Station (NS12)",1074
"128B CANBERRA STREET",1.4450833,103.8337174,"Canberra Station (NS12)",1009
"128B CANBERRA STREET",1.4450833,103.8337174,"Canberra Station (NS12)",1009
"128B CANBERRA STREET",1.4450833,103.8337174,"Canberra Station (NS12)",1009
"128B CANBERRA STREET",1.4450833,103.8337174,"Canberra Station (NS12)",1009
"128B CANBERRA STREET",1.4450833,103.8337174,"Canberra Station (NS12)",1009
"463A SEMBAWANG DRIVE",1.4552709,103.8143016,"Sembawang",1068
"463A SEMBAWANG DRIVE",1.4552709,103.8143016,"Sembawang",1068
"107B CANBERRA STREET",1.4491951,103.8335363,"Canberra Station (NS12)",1317
"107A CANBERRA STREET",1.4499331,103.8329022,"Canberra Station (NS12)",1078
"107C CANBERRA STREET",1.4487283,103.8334866,"Canberra Station (NS12)",1051
"104C CANBERRA STREET",1.4496953,103.8318173,"Canberra Station (NS12)",1062
"104C CANBERRA STREET",1.4496953,103.8318173,"Canberra Station (NS12)",1062
"104C CANBERRA STREET",1.4496953,103.8318173,"Canberra Station (NS12)",1062
"104C CANBERRA STREET",1.4496953,103.8318173,"Canberra Station (NS12)",1062
"104C CANBERRA STREET",1.4496953,103.8318173,"Canberra Station (NS12)",1062
"104C CANBERRA STREET",1.4496953,103.8318173,"Canberra Station (NS12)",1062
"463B SEMBAWANG DRIVE",1.4560176,103.8137696,"Sembawang",1209
"359A ADMIRALTY DRIVE",1.4496188,103.8155808,"Sembawang",659
"359 ADMIRALTY DRIVE",1.4496709,103.8160563,"Sembawang",603
"360C ADMIRALTY DRIVE",1.4485439,103.814757,"Sembawang",590
"360A ADMIRALTY DRIVE",1.4492497,103.8158978,"Sembawang",490
"360B ADMIRALTY DRIVE",1.4486482,103.8152412,"Sembawang",537
"354A ADMIRALTY DRIVE",1.4501124,103.8188412,"Sembawang",272
"353B ADMIRALTY DRIVE",1.4502191,103.8193846,"Sembawang",163
"467A ADMIRALTY DRIVE",1.4524569,103.8137243,"Sembawang",1047
"353C ADMIRALTY DRIVE",1.449724,103.8193166,"Sembawang",184
"469B ADMIRALTY DRIVE",1.4484762,103.8133847,"Sembawang",822
"467B ADMIRALTY DRIVE",1.4516672,103.8137922,"Sembawang",1030
"467 ADMIRALTY DRIVE",1.4524734,103.8145902,"Sembawang",930
"353A ADMIRALTY DRIVE",1.4505871,103.8192487,"Sembawang",208
"357B ADMIRALTY DRIVE",1.4503948,103.8175215,"Sembawang",592
"469A ADMIRALTY DRIVE",1.4499075,103.81343,"Sembawang",944
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"356C ADMIRALTY DRIVE",1.4488366,103.8163976,"Sembawang",391
"119B CANBERRA CRESCENT",1.4460689,103.8316116,"Canberra Station (NS12)",775
"120A CANBERRA CRESCENT",1.4459916,103.8322456,"Canberra Station (NS12)",750
"119A CANBERRA CRESCENT",1.4460308,103.8310972,"Canberra Station (NS12)",715
"120D CANBERRA CRESCENT",1.4468577,103.8323212,"Canberra Station (NS12)",904
"120C CANBERRA CRESCENT",1.4470528,103.8328142,"Canberra Station (NS12)",966
"120B CANBERRA CRESCENT",1.4462913,103.8328084,"Canberra Station (NS12)",822
"120B CANBERRA CRESCENT",1.4462913,103.8328084,"Canberra Station (NS12)",822
"120B CANBERRA CRESCENT",1.4462913,103.8328084,"Canberra Station (NS12)",822
"352B CANBERRA ROAD",1.4503686,103.8198672,"Sembawang",407
"351C CANBERRA ROAD",1.4513921,103.8196563,"Sembawang",511
"311 CANBERRA ROAD",1.4466262,103.8225893,"Sembawang",483
"419 CANBERRA ROAD",1.4522782,103.8188412,"Sembawang",655
"420 CANBERRA ROAD",1.4526825,103.8187506,"Sembawang",654
"352C CANBERRA ROAD",1.4497756,103.8198827,"Sembawang",103
"306 CANBERRA ROAD",1.4461818,103.8223054,"Sembawang",522
"303 CANBERRA ROAD",1.444651,103.8224589,"Sembawang",607
"302 CANBERRA ROAD",1.4449854,103.8228714,"Sembawang",684
"421 CANBERRA ROAD",1.4528231,103.8196662,"Sembawang",564
"350B CANBERRA ROAD",1.4499902,103.8207883,"Sembawang",130
"422 CANBERRA ROAD",1.4528527,103.81965,"Sembawang",568
"300 CANBERRA ROAD",1.4459259,103.8229148,"Sembawang",586
"121B CANBERRA STREET",1.4478928,103.833978,"Canberra Station (NS12)",1135
"121C CANBERRA STREET",1.4473104,103.8342767,"Canberra Station (NS12)",1227
"121D CANBERRA STREET",1.44703,103.8337864,"Canberra Station (NS12)",1160
"121A CANBERRA STREET",1.4477258,103.8337174,"Canberra Station (NS12)",1101
"129A CANBERRA STREET",1.444985,103.8325657,"Canberra Station (NS12)",829
"128A CANBERRA STREET",1.4457912,103.8333558,"Canberra Station (NS12)",875
"129C CANBERRA STREET",1.4441325,103.833174,"Canberra Station (NS12)",910
"128C CANBERRA STREET",1.4446418,103.8338986,"Canberra Station (NS12)",1014
"104A CANBERRA STREET",1.4505198,103.8320298,"Canberra Station (NS12)",1136
"104A CANBERRA STREET",1.4505198,103.8320298,"Canberra Station (NS12)",1136
"104A CANBERRA STREET",1.4505198,103.8320298,"Canberra Station (NS12)",1136
"104A CANBERRA STREET",1.4505198,103.8320298,"Canberra Station (NS12)",1136
"104A CANBERRA STREET",1.4505198,103.8320298,"Canberra Station (NS12)",1136
"504B MONTREAL DRIVE",1.4510207,103.8233016,"Sembawang",506
"589A MONTREAL DRIVE",1.4499091,103.8259208,"Sembawang",767
"589D MONTREAL DRIVE",1.4499133,103.8242979,"Sembawang",536
"589B MONTREAL DRIVE",1.4496863,103.8253847,"Sembawang",651
"589C MONTREAL DRIVE",1.4498735,103.824796,"Sembawang",576
"589C MONTREAL DRIVE",1.4498735,103.824796,"Sembawang",576
"589C MONTREAL DRIVE",1.4498735,103.824796,"Sembawang",576
"589C MONTREAL DRIVE",1.4498735,103.824796,"Sembawang",576
"320 SEMBAWANG CLOSE",1.4465895,103.8187053,"Sembawang",338
"340A SEMBAWANG CLOSE",1.4476193,103.8178888,"Sembawang",404
"341A SEMBAWANG CLOSE",1.4474862,103.818687,"Sembawang",254
"321 SEMBAWANG CLOSE",1.445965,103.8187959,"Sembawang",446
"335 SEMBAWANG CLOSE",1.4471816,103.8149695,"Sembawang",769
"331 SEMBAWANG CLOSE",1.4475192,103.8167582,"Sembawang",541
"324 SEMBAWANG CLOSE",1.4445371,103.8179761,"Sembawang",613
"332 SEMBAWANG CLOSE",1.4467103,103.8169846,"Sembawang",517
"334 SEMBAWANG CLOSE",1.4477492,103.8162581,"Sembawang",524
"319 SEMBAWANG CLOSE",1.4459989,103.8195145,"Sembawang",445
"328 SEMBAWANG CRESCENT",1.4453726,103.8195561,"Sembawang",533
"326 SEMBAWANG CRESCENT",1.4448875,103.8192186,"Sembawang",675
"327 SEMBAWANG CRESCENT",1.4455543,103.8190458,"Sembawang",559
"338 SEMBAWANG CRESCENT",1.445804,103.8153031,"Sembawang",939
"336 SEMBAWANG CRESCENT",1.4469563,103.8157846,"Sembawang",682
"481 SEMBAWANG DRIVE",1.4528522,103.8150827,"Sembawang",838
"466B SEMBAWANG DRIVE",1.4551225,103.8130677,"Sembawang",1289
"463C SEMBAWANG DRIVE",1.4561507,103.8144873,"Sembawang",1107
"466D SEMBAWANG DRIVE",1.455854,103.8135205,"Sembawang",1203
"477 SEMBAWANG DRIVE",1.4520717,103.8166223,"Sembawang",590
"406 SEMBAWANG DRIVE",1.4529679,103.8171431,"Sembawang",876
"479 SEMBAWANG DRIVE",1.4526098,103.815694,"Sembawang",770
"470 SEMBAWANG DRIVE",1.4516582,103.8152412,"Sembawang",1028
"466C SEMBAWANG DRIVE",1.4559308,103.8129772,"Sembawang",1337
"466A SEMBAWANG DRIVE",1.4552886,103.8136078,"Sembawang",1137
"413 SEMBAWANG DRIVE",1.4517256,103.8178452,"Sembawang",645
"478 SEMBAWANG DRIVE",1.4525509,103.8163053,"Sembawang",657
"474 SEMBAWANG DRIVE",1.4508239,103.816577,"Sembawang",785
"411 SEMBAWANG DRIVE",1.45232,103.8180261,"Sembawang",688
"407 SEMBAWANG DRIVE",1.4533913,103.8169393,"Sembawang",867
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"475 SEMBAWANG DRIVE",1.4509133,103.8169619,"Sembawang",739
"357 ADMIRALTY DRIVE",1.4499623,103.8164186,"Sembawang",559
"354C ADMIRALTY DRIVE",1.4506118,103.8182299,"Sembawang",351
"357A ADMIRALTY DRIVE",1.4499768,103.8170299,"Sembawang",489
"357C ADMIRALTY DRIVE",1.4498104,103.8172336,"Sembawang",359
"468B ADMIRALTY DRIVE",1.4500633,103.8142032,"Sembawang",898
"356B ADMIRALTY DRIVE",1.449223,103.8173555,"Sembawang",339
"354B ADMIRALTY DRIVE",1.4503829,103.8187069,"Sembawang",307
"359B ADMIRALTY DRIVE",1.4494014,103.815128,"Sembawang",707
"468A ADMIRALTY DRIVE",1.4506388,103.8138828,"Sembawang",905
"356A ADMIRALTY DRIVE",1.449445,103.8169619,"Sembawang",371
"469 ADMIRALTY DRIVE",1.4487664,103.8139281,"Sembawang",725
"469 ADMIRALTY DRIVE",1.4487664,103.8139281,"Sembawang",725
"469 ADMIRALTY DRIVE",1.4487664,103.8139281,"Sembawang",725
"351A CANBERRA ROAD",1.4505077,103.8201997,"Sembawang",373
"351B CANBERRA ROAD",1.4508389,103.8200638,"Sembawang",416
"417 CANBERRA ROAD",1.4519805,103.8194751,"Sembawang",550
"425 CANBERRA ROAD",1.454372,103.8186148,"Sembawang",897
"424 CANBERRA ROAD",1.4537841,103.8187053,"Sembawang",765
"418 CANBERRA ROAD",1.4524586,103.8193393,"Sembawang",608
"350C CANBERRA ROAD",1.4498826,103.8203808,"Sembawang",85
"305 CANBERRA ROAD",1.4456164,103.8217393,"Sembawang",517
"504D MONTREAL DRIVE",1.4506496,103.8239356,"Sembawang",544
"588C MONTREAL DRIVE",1.4506087,103.8246149,"Sembawang",693
"588A MONTREAL DRIVE",1.450474,103.8257925,"Sembawang",807
"322 SEMBAWANG CLOSE",1.4455596,103.8186775,"Sembawang",613
"329 SEMBAWANG CLOSE",1.4462634,103.8176511,"Sembawang",453
"341B SEMBAWANG CLOSE",1.4480695,103.8185572,"Sembawang",288
"333 SEMBAWANG CLOSE",1.4469712,103.8163506,"Sembawang",603
"323 SEMBAWANG CLOSE",1.4450147,103.8181619,"Sembawang",615
"476 SEMBAWANG DRIVE",1.4515191,103.8169393,"Sembawang",630
"410 SEMBAWANG DRIVE",1.4526506,103.8179808,"Sembawang",727
"409 SEMBAWANG DRIVE",1.4530588,103.8176987,"Sembawang",822
"312 SEMBAWANG DRIVE",1.4445731,103.8213091,"Sembawang",676
"412 SEMBAWANG DRIVE",1.45191,103.818252,"Sembawang",724
"313 SEMBAWANG DRIVE",1.4447171,103.8217619,"Sembawang",724
"473 SEMBAWANG DRIVE",1.4513566,103.8165091,"Sembawang",959
"414 SEMBAWANG DRIVE",1.4516413,103.8179582,"Sembawang",697
"414 SEMBAWANG DRIVE",1.4516413,103.8179582,"Sembawang",697
"414 SEMBAWANG DRIVE",1.4516413,103.8179582,"Sembawang",697
"414 SEMBAWANG DRIVE",1.4516413,103.8179582,"Sembawang",697
"414 SEMBAWANG DRIVE",1.4516413,103.8179582,"Sembawang",697
"468C ADMIRALTY DRIVE",1.4504076,103.8148851,"Sembawang",718
"359C ADMIRALTY DRIVE",1.449331,103.8146299,"Sembawang",723
"359C ADMIRALTY DRIVE",1.449331,103.8146299,"Sembawang",723
"351D CANBERRA ROAD",1.451064,103.819294,"Sembawang",270
"307 CANBERRA ROAD",1.4457999,103.8217393,"Sembawang",525
"308 CANBERRA ROAD",1.4463342,103.8213997,"Sembawang",401
"304 CANBERRA ROAD",1.4451006,103.8220563,"Sembawang",579
"423 CANBERRA ROAD",1.4536959,103.8181393,"Sembawang",800
"588B MONTREAL DRIVE",1.4504221,103.825113,"Sembawang",744
"504A MONTREAL DRIVE",1.4515306,103.8239356,"Sembawang",622
"341 SEMBAWANG CLOSE",1.4471601,103.8187243,"Sembawang",282
"337 SEMBAWANG CRESCENT",1.4462234,103.8156035,"Sembawang",867
"415 SEMBAWANG DRIVE",1.4516379,103.8185015,"Sembawang",737
"471 SEMBAWANG DRIVE",1.4518762,103.8156035,"Sembawang",854
"472 SEMBAWANG DRIVE",1.4516525,103.8161469,"Sembawang",936
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"408 SEMBAWANG DRIVE",1.4534969,103.8176638,"Sembawang",834
"441B FERNVALE ROAD",1.3911725,103.8748026,"Fernvale",394
"445A FERNVALE ROAD",1.392091,103.87442,"Fernvale",403
"445B FERNVALE ROAD",1.3923867,103.8740321,"Fernvale",363
"453A FERNVALE ROAD",1.393954,103.87528,"Fernvale",286
"443B FERNVALE ROAD",1.3912672,103.8739182,"Fernvale",495
"447B JALAN KAYU",1.3925531,103.873222,"Fernvale",459
"447A JALAN KAYU",1.3922566,103.8725905,"Fernvale",558
"180B RIVERVALE CRESCENT",1.3899096,103.9093692,"Rumbia",646
"180D RIVERVALE CRESCENT",1.3893902,103.9104567,"Rumbia",867
"180A RIVERVALE CRESCENT",1.3902744,103.9096411,"Rumbia",673
"180A RIVERVALE CRESCENT",1.3902744,103.9096411,"Rumbia",673
"180A RIVERVALE CRESCENT",1.3902744,103.9096411,"Rumbia",673
"180A RIVERVALE CRESCENT",1.3902744,103.9096411,"Rumbia",673
"334B ANCHORVALE CRESCENT",1.3986318,103.8897446,"Farmway",525
"334A ANCHORVALE CRESCENT",1.3979791,103.8898407,"Farmway",494
"334C ANCHORVALE CRESCENT",1.3974296,103.8897954,"Farmway",393
"336A ANCHORVALE CRESCENT",1.3974402,103.8894529,"Farmway",392
"331C ANCHORVALE STREET",1.3955977,103.8897048,"Farmway",431
"329A ANCHORVALE STREET",1.3960235,103.8897376,"Farmway",357
"286C COMPASSVALE CRESCENT",1.3978468,103.8962009,"Cheng Lim",483
"289B COMPASSVALE CRESCENT",1.3977254,103.8973226,"Cheng Lim",693
"215A COMPASSVALE DRIVE",1.389534,103.8932707,"Sengkang",317
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"217B COMPASSVALE DRIVE",1.3893176,103.8940786,"Sengkang",495
"453D FERNVALE ROAD",1.3935287,103.8755199,"Fernvale",231
"434A FERNVALE ROAD",1.3943716,103.876173,"Fernvale",279
"441C FERNVALE ROAD",1.3920019,103.8751848,"Fernvale",348
"436C FERNVALE ROAD",1.392317,103.876947,"Fernvale",123
"441A FERNVALE ROAD",1.3912252,103.8751425,"Fernvale",356
"435B FERNVALE ROAD",1.393283,103.876665,"Fernvale",209
"436B FERNVALE ROAD",1.3928182,103.8765665,"Fernvale",200
"472B FERNVALE STREET",1.3969207,103.8812836,"Kupang",178
"473A FERNVALE STREET",1.3982256,103.8806434,"Kupang",56
"163C RIVERVALE CRESCENT",1.3895594,103.9082027,"Rumbia",466
"164B RIVERVALE CRESCENT",1.3890965,103.9074887,"Bakau",300
"281A SENGKANG EAST AVENUE",1.3860772,103.8916303,"Renjong",738
"279A SENGKANG EAST AVENUE",1.3858305,103.8930575,"Renjong",481
"279C SENGKANG EAST AVENUE",1.3857605,103.8925138,"Renjong",546
"438A SENGKANG WEST AVENUE",1.3928637,103.8773666,"Fernvale",194
"439C SENGKANG WEST AVENUE",1.3922478,103.8786353,"Layar",202
"438B SENGKANG WEST AVENUE",1.3932367,103.8784073,"Layar",517
"439B SENGKANG WEST AVENUE",1.3920568,103.8782654,"Layar",249
"439B SENGKANG WEST AVENUE",1.3920568,103.8782654,"Layar",249
"439B SENGKANG WEST AVENUE",1.3920568,103.8782654,"Layar",249
"439B SENGKANG WEST AVENUE",1.3920568,103.8782654,"Layar",249
"439B SENGKANG WEST AVENUE",1.3920568,103.8782654,"Layar",249
"439B SENGKANG WEST AVENUE",1.3920568,103.8782654,"Layar",249
"336B ANCHORVALE CRESCENT",1.3975255,103.8890931,"Farmway",435
"336C ANCHORVALE CRESCENT",1.3978401,103.8885721,"Farmway",497
"335C ANCHORVALE CRESCENT",1.3986146,103.8881795,"Farmway",305
"338A ANCHORVALE CRESCENT",1.3991221,103.888708,"Farmway",612
"338C ANCHORVALE CRESCENT",1.399829,103.8899993,"Farmway",658
"338B ANCHORVALE CRESCENT",1.3995553,103.8897954,"Farmway",651
"336D ANCHORVALE CRESCENT",1.3979889,103.8882097,"Farmway",227
"335A ANCHORVALE CRESCENT",1.3985892,103.8889572,"Farmway",444
"338D ANCHORVALE CRESCENT",1.3998364,103.8889302,"Farmway",882
"335B ANCHORVALE CRESCENT",1.3986865,103.8886758,"Farmway",485
"322A ANCHORVALE DRIVE",1.3914529,103.8922842,"Sengkang",348
"322B ANCHORVALE DRIVE",1.3914077,103.8918758,"Sengkang",387
"301C ANCHORVALE DRIVE",1.3887064,103.8909448,"Renjong",469
"319A ANCHORVALE DRIVE",1.3908225,103.8902247,"Renjong",750
"321A ANCHORVALE DRIVE",1.3900867,103.8920567,"Renjong",603
"301D ANCHORVALE DRIVE",1.3884778,103.891517,"Renjong",401
"321C ANCHORVALE DRIVE",1.3905754,103.8915621,"Renjong",715
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"320A ANCHORVALE DRIVE",1.3900098,103.8911767,"Renjong",637
"326C ANCHORVALE ROAD",1.3957547,103.8879833,"Farmway",313
"326B ANCHORVALE ROAD",1.3953152,103.8879842,"Farmway",433
"317D ANCHORVALE ROAD",1.3934967,103.8876909,"Farmway",583
"309D ANCHORVALE ROAD",1.3909243,103.8856331,"Tongkang",236
"327C ANCHORVALE ROAD",1.3961141,103.888619,"Farmway",452
"307A ANCHORVALE ROAD",1.389375,103.887916,"Tongkang",465
"309B ANCHORVALE ROAD",1.3909363,103.8860104,"Tongkang",239
"326D ANCHORVALE ROAD",1.3961294,103.8881623,"Farmway",384
"313C ANCHORVALE ROAD",1.3919932,103.8882862,"Tongkang",682
"308C ANCHORVALE ROAD",1.3892971,103.8869855,"Tongkang",143
"326A ANCHORVALE ROAD",1.39493,103.8880058,"Farmway",447
"317A ANCHORVALE ROAD",1.3941519,103.8879922,"Farmway",541
"327A ANCHORVALE ROAD",1.3953106,103.888708,"Farmway",451
"307C ANCHORVALE ROAD",1.3899886,103.8870544,"Tongkang",358
"309C ANCHORVALE ROAD",1.3909921,103.8856921,"Tongkang",245
"317C ANCHORVALE ROAD",1.3934847,103.8883806,"Farmway",677
"309A ANCHORVALE ROAD",1.391709,103.886047,"Tongkang",374
"331A ANCHORVALE STREET",1.3961619,103.8903162,"Farmway",292
"329B ANCHORVALE STREET",1.3958198,103.8893423,"Farmway",428
"330A ANCHORVALE STREET",1.3965548,103.8898518,"Farmway",313
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"330B ANCHORVALE STREET",1.3965467,103.8903407,"Farmway",265
"286B COMPASSVALE CRESCENT",1.3973753,103.8963959,"Cheng Lim",483
"287C COMPASSVALE CRESCENT",1.3987808,103.8966821,"Cheng Lim",613
"288A COMPASSVALE CRESCENT",1.3985576,103.8972261,"Cheng Lim",696
"288C COMPASSVALE CRESCENT",1.3984055,103.898132,"Compassvale",739
"294A COMPASSVALE CRESCENT",1.3961675,103.8958178,"Cheng Lim",400
"287A COMPASSVALE CRESCENT",1.3981581,103.8958203,"Cheng Lim",430
"290A COMPASSVALE CRESCENT",1.3960497,103.8967952,"Cheng Lim",436
